Country,LanguageDesireNextYear,LanguageDesireNextYearCount
Maldives,SQL,3.0
Maldives,Scala,1.0
Maldives,TypeScript,4.0
Malta,Assembly,1.0
Malta,Bash/Shell/PowerShell,5.0
Malta,C,2.0
Malta,C#,12.0
Malta,C++,3.0
Malta,Dart,2.0
Malta,Go,10.0
Malta,HTML/CSS,19.0
Malta,Haskell,1.0
Malta,Java,12.0
Malta,JavaScript,17.0
Malta,Julia,1.0
Malta,Kotlin,10.0
Malta,Objective-C,2.0
Malta,PHP,5.0
Malta,Perl,1.0
Malta,Python,20.0
Malta,R,3.0
Malta,Ruby,1.0
Malta,Rust,9.0
Malta,SQL,14.0
Malta,Scala,7.0
Malta,Swift,2.0
Malta,TypeScript,14.0
Marshall Islands,Assembly,1.0
Mauritania,Bash/Shell/PowerShell,1.0
Mauritania,C#,1.0
Mauritania,Go,1.0
Mauritania,HTML/CSS,1.0
Mauritania,Haskell,1.0
Mauritania,Java,2.0
Mauritania,JavaScript,2.0
Mauritania,Objective-C,1.0
Mauritania,PHP,3.0
Mauritania,Python,3.0
Mauritania,Ruby,1.0
Mauritania,SQL,2.0
Mauritania,Swift,1.0
Mauritania,TypeScript,1.0
Mauritania,VBA,1.0
Mauritius,Assembly,1.0
Mauritius,Bash/Shell/PowerShell,1.0
Mauritius,C,1.0
Mauritius,C#,3.0
Mauritius,C++,1.0
Mauritius,Go,2.0
Mauritius,HTML/CSS,9.0
Mauritius,Java,5.0
Mauritius,JavaScript,8.0
Mauritius,Kotlin,2.0
Mauritius,Objective-C,2.0
Mauritius,PHP,3.0
Mauritius,Python,3.0
Mauritius,Ruby,2.0
Mauritius,SQL,8.0
Mauritius,Swift,1.0
Mauritius,TypeScript,5.0
Mexico,Assembly,18.0
Mexico,Bash/Shell/PowerShell,76.0
Mexico,C,42.0
Mexico,C#,115.0
Mexico,C++,71.0
Mexico,Dart,72.0
Mexico,Go,142.0
Mexico,HTML/CSS,205.0
Mexico,Haskell,34.0
Mexico,Java,126.0
Mexico,JavaScript,258.0
Mexico,Julia,25.0
Mexico,Kotlin,126.0
Mexico,Objective-C,17.0
Mexico,PHP,99.0
Mexico,Perl,15.0
Mexico,Python,254.0
Mexico,R,54.0
Mexico,Ruby,83.0
Mexico,Rust,67.0
Mexico,SQL,212.0
Mexico,Scala,27.0
Mexico,Swift,71.0
Mexico,TypeScript,167.0
Mexico,VBA,20.0
"Micronesia, Federated States of...",Assembly,1.0
"Micronesia, Federated States of...",Bash/Shell/PowerShell,1.0
"Micronesia, Federated States of...",Dart,1.0
"Micronesia, Federated States of...",Go,1.0
"Micronesia, Federated States of...",HTML/CSS,1.0
"Micronesia, Federated States of...",Haskell,1.0
"Micronesia, Federated States of...",Java,1.0
"Micronesia, Federated States of...",JavaScript,1.0
"Micronesia, Federated States of...",Julia,1.0
"Micronesia, Federated States of...",Kotlin,1.0
"Micronesia, Federated States of...",Objective-C,1.0
"Micronesia, Federated States of...",PHP,1.0
"Micronesia, Federated States of...",Perl,1.0
"Micronesia, Federated States of...",Python,1.0
"Micronesia, Federated States of...",R,1.0
"Micronesia, Federated States of...",Ruby,1.0
"Micronesia, Federated States of...",Rust,1.0
"Micronesia, Federated States of...",SQL,1.0
"Micronesia, Federated States of...",Scala,1.0
"Micronesia, Federated States of...",Swift,1.0
"Micronesia, Federated States of...",TypeScript,1.0
"Micronesia, Federated States of...",VBA,1.0
Monaco,Kotlin,1.0
Monaco,Swift,1.0
Mongolia,Bash/Shell/PowerShell,1.0
Mongolia,C#,2.0
Mongolia,Dart,3.0
Mongolia,Go,1.0
Mongolia,HTML/CSS,2.0
Mongolia,Java,5.0
Mongolia,JavaScript,6.0
Mongolia,Kotlin,3.0
Mongolia,PHP,2.0
Mongolia,Python,4.0
Mongolia,R,1.0
Mongolia,Ruby,2.0
Mongolia,Rust,1.0
Mongolia,SQL,2.0
Mongolia,Swift,1.0
Mongolia,TypeScript,3.0
Montenegro,Assembly,1.0
Montenegro,Bash/Shell/PowerShell,3.0
Montenegro,C,2.0
Montenegro,C#,3.0
Montenegro,C++,2.0
Montenegro,Go,2.0
Montenegro,HTML/CSS,6.0
Montenegro,Java,1.0
Montenegro,JavaScript,5.0
Montenegro,Julia,1.0
Montenegro,Kotlin,1.0
Montenegro,PHP,3.0
Montenegro,Python,8.0
Montenegro,R,1.0
Montenegro,Rust,2.0
Montenegro,SQL,5.0
Montenegro,Swift,1.0
Montenegro,TypeScript,3.0
Morocco,Assembly,9.0
Morocco,Bash/Shell/PowerShell,17.0
Morocco,C,15.0
Morocco,C#,31.0
Morocco,C++,24.0
Morocco,Dart,28.0
Morocco,Go,29.0
Morocco,HTML/CSS,64.0
Morocco,Haskell,8.0
Morocco,Java,56.0
Morocco,JavaScript,83.0
Morocco,Julia,4.0
Morocco,Kotlin,28.0
Morocco,Objective-C,7.0
Morocco,PHP,44.0
Morocco,Perl,4.0
Morocco,Python,70.0
Morocco,R,18.0
Morocco,Ruby,13.0
Morocco,Rust,15.0
Morocco,SQL,61.0
Morocco,Scala,14.0
Morocco,Swift,19.0
Morocco,TypeScript,50.0
Morocco,VBA,6.0
Mozambique,C#,2.0
Mozambique,HTML/CSS,2.0
Mozambique,Java,5.0
Mozambique,JavaScript,4.0
Mozambique,Kotlin,4.0
Mozambique,PHP,4.0
Mozambique,Python,3.0
Mozambique,SQL,5.0
Mozambique,Scala,1.0
Mozambique,Swift,1.0
Mozambique,TypeScript,1.0
Myanmar,Assembly,4.0
Myanmar,Bash/Shell/PowerShell,6.0
Myanmar,C,9.0
Myanmar,C#,5.0
Myanmar,C++,6.0
Myanmar,Dart,9.0
Myanmar,Go,8.0
Myanmar,HTML/CSS,16.0
Myanmar,Haskell,3.0
Myanmar,Java,16.0
Myanmar,JavaScript,22.0
Myanmar,Julia,3.0
Myanmar,Kotlin,10.0
Myanmar,Objective-C,1.0
Myanmar,PHP,10.0
Myanmar,Perl,2.0
Myanmar,Python,22.0
Myanmar,R,1.0
Myanmar,Ruby,6.0
Myanmar,Rust,4.0
Myanmar,SQL,12.0
Myanmar,Scala,1.0
Myanmar,Swift,5.0
Myanmar,TypeScript,15.0
Myanmar,VBA,2.0
Namibia,C#,1.0
Namibia,C++,1.0
Namibia,Dart,2.0
Namibia,Go,1.0
Namibia,HTML/CSS,1.0
Namibia,Haskell,1.0
Namibia,Java,2.0
Namibia,JavaScript,1.0
Namibia,Kotlin,2.0
Namibia,PHP,1.0
Namibia,Python,1.0
Namibia,Ruby,1.0
Namibia,Rust,1.0
Namibia,SQL,1.0
Namibia,Scala,1.0
Namibia,TypeScript,1.0
Nauru,HTML/CSS,1.0
Nauru,JavaScript,1.0
Nauru,SQL,1.0
Nauru,VBA,1.0
Nepal,Assembly,3.0
Nepal,Bash/Shell/PowerShell,32.0
Nepal,C,19.0
Nepal,C#,35.0
Nepal,C++,29.0
Nepal,Dart,36.0
Nepal,Go,49.0
Nepal,HTML/CSS,76.0
Nepal,Haskell,9.0
Nepal,Java,62.0
Nepal,JavaScript,115.0
Nepal,Julia,7.0
Nepal,Kotlin,30.0
Nepal,Objective-C,6.0
Nepal,PHP,39.0
Nepal,Perl,6.0
Nepal,Python,115.0
Nepal,R,24.0
Nepal,Ruby,29.0
Nepal,Rust,33.0
Nepal,SQL,68.0
Nepal,Scala,13.0
Nepal,Swift,23.0
Nepal,TypeScript,66.0
Nepal,VBA,3.0
Netherlands,Assembly,54.0
Netherlands,Bash/Shell/PowerShell,301.0
Netherlands,C,121.0
Netherlands,C#,376.0
Netherlands,C++,205.0
Netherlands,Dart,58.0
Netherlands,Go,256.0
Netherlands,HTML/CSS,488.0
Netherlands,Haskell,81.0
Netherlands,Java,267.0
Netherlands,JavaScript,546.0
Netherlands,Julia,42.0
Netherlands,Kotlin,202.0
Netherlands,Objective-C,20.0
Netherlands,PHP,174.0
Netherlands,Perl,12.0
Netherlands,Python,501.0
Netherlands,R,74.0
Netherlands,Ruby,62.0
Netherlands,Rust,259.0
Netherlands,SQL,455.0
Netherlands,Scala,70.0
Netherlands,Swift,85.0
Netherlands,TypeScript,433.0
Netherlands,VBA,12.0
New Zealand,Assembly,20.0
New Zealand,Bash/Shell/PowerShell,73.0
New Zealand,C,40.0
New Zealand,C#,118.0
New Zealand,C++,60.0
New Zealand,Dart,17.0
New Zealand,Go,58.0
New Zealand,HTML/CSS,128.0
New Zealand,Haskell,22.0
New Zealand,Java,46.0
New Zealand,JavaScript,146.0
New Zealand,Julia,11.0
New Zealand,Kotlin,39.0
New Zealand,Objective-C,5.0
New Zealand,PHP,36.0
New Zealand,Perl,2.0
New Zealand,Python,134.0
New Zealand,R,22.0
New Zealand,Ruby,28.0
New Zealand,Rust,69.0
New Zealand,SQL,107.0
New Zealand,Scala,9.0
New Zealand,Swift,31.0
New Zealand,TypeScript,96.0
New Zealand,VBA,9.0
Nicaragua,Bash/Shell/PowerShell,4.0
Nicaragua,C,1.0
Nicaragua,C#,8.0
Nicaragua,C++,3.0
Nicaragua,Dart,5.0
Nicaragua,Go,9.0
Nicaragua,HTML/CSS,13.0
Nicaragua,Java,5.0
Nicaragua,JavaScript,16.0
Nicaragua,Kotlin,6.0
Nicaragua,Objective-C,2.0
Nicaragua,PHP,7.0
Nicaragua,Perl,1.0
Nicaragua,Python,20.0
Nicaragua,R,3.0
Nicaragua,Ruby,9.0
Nicaragua,Rust,1.0
Nicaragua,SQL,11.0
Nicaragua,Swift,4.0
Nicaragua,TypeScript,11.0
Nicaragua,VBA,3.0
Niger,Dart,1.0
Niger,HTML/CSS,1.0
Niger,Java,1.0
Niger,JavaScript,2.0
Niger,Kotlin,1.0
Niger,PHP,1.0
Niger,Python,2.0
Niger,SQL,1.0
Niger,TypeScript,1.0
Nigeria,Assembly,26.0
Nigeria,Bash/Shell/PowerShell,46.0
Nigeria,C,41.0
Nigeria,C#,103.0
Nigeria,C++,82.0
Nigeria,Dart,95.0
Nigeria,Go,90.0
Nigeria,HTML/CSS,202.0
Nigeria,Haskell,12.0
Nigeria,Java,129.0
Nigeria,JavaScript,273.0
Nigeria,Julia,14.0
Nigeria,Kotlin,106.0
Nigeria,Objective-C,21.0
Nigeria,PHP,134.0
Nigeria,Perl,15.0
Nigeria,Python,272.0
Nigeria,R,41.0
Nigeria,Ruby,47.0
Nigeria,Rust,34.0
Nigeria,SQL,184.0
Nigeria,Scala,18.0
Nigeria,Swift,57.0
Nigeria,TypeScript,134.0
Nigeria,VBA,15.0
Nomadic,Assembly,3.0
Nomadic,Bash/Shell/PowerShell,8.0
Nomadic,C,4.0
Nomadic,C#,8.0
Nomadic,C++,6.0
Nomadic,Dart,3.0
Nomadic,Go,6.0
Nomadic,HTML/CSS,7.0
Nomadic,Haskell,2.0
Nomadic,Java,3.0
Nomadic,JavaScript,12.0
Nomadic,Julia,4.0
Nomadic,Kotlin,6.0
Nomadic,Objective-C,1.0
Nomadic,PHP,4.0
Nomadic,Perl,1.0
Nomadic,Python,7.0
Nomadic,R,3.0
Nomadic,Ruby,2.0
Nomadic,Rust,4.0
Nomadic,SQL,8.0
Nomadic,Scala,1.0
Nomadic,Swift,3.0
Nomadic,TypeScript,6.0
Nomadic,VBA,1.0
Norway,Assembly,17.0
Norway,Bash/Shell/PowerShell,100.0
Norway,C,40.0
Norway,C#,116.0
Norway,C++,55.0
Norway,Dart,25.0
Norway,Go,83.0
Norway,HTML/CSS,125.0
Norway,Haskell,28.0
Norway,Java,67.0
Norway,JavaScript,157.0
Norway,Julia,11.0
Norway,Kotlin,76.0
Norway,Objective-C,3.0
Norway,PHP,23.0
Norway,Perl,2.0
Norway,Python,157.0
Norway,R,19.0
Norway,Ruby,12.0
Norway,Rust,83.0
Norway,SQL,127.0
Norway,Scala,16.0
Norway,Swift,40.0
Norway,TypeScript,132.0
Norway,VBA,3.0
Oman,Assembly,1.0
Oman,Bash/Shell/PowerShell,1.0
Oman,C#,1.0
Oman,Go,1.0
Oman,HTML/CSS,3.0
Oman,Java,3.0
Oman,JavaScript,5.0
Oman,Kotlin,1.0
Oman,Objective-C,1.0
Oman,PHP,3.0
Oman,Perl,1.0
Oman,Python,7.0
Oman,R,1.0
Oman,Ruby,1.0
Oman,SQL,4.0
Oman,Swift,2.0
Oman,TypeScript,4.0
Pakistan,Assembly,25.0
Pakistan,Bash/Shell/PowerShell,52.0
Pakistan,C,45.0
Pakistan,C#,144.0
Pakistan,C++,89.0
Pakistan,Dart,100.0
Pakistan,Go,103.0
Pakistan,HTML/CSS,248.0
Pakistan,Haskell,12.0
Pakistan,Java,180.0
Pakistan,JavaScript,356.0
Pakistan,Julia,13.0
Pakistan,Kotlin,121.0
Pakistan,Objective-C,24.0
Pakistan,PHP,150.0
Pakistan,Perl,10.0
Pakistan,Python,364.0
Pakistan,R,58.0
Pakistan,Ruby,63.0
Pakistan,Rust,52.0
Pakistan,SQL,242.0
Pakistan,Scala,22.0
Pakistan,Swift,87.0
Pakistan,TypeScript,176.0
Pakistan,VBA,14.0
Panama,Bash/Shell/PowerShell,3.0
Panama,C,1.0
Panama,C#,7.0
Panama,C++,1.0
Panama,Dart,5.0
Panama,Go,6.0
Panama,HTML/CSS,12.0
Panama,Haskell,1.0
Panama,Java,8.0
Panama,JavaScript,13.0
Panama,Julia,1.0
Panama,Kotlin,3.0
Panama,Objective-C,1.0
Panama,PHP,8.0
Panama,Perl,1.0
Panama,Python,12.0
Panama,R,3.0
Panama,Ruby,6.0
Panama,Rust,1.0
Panama,SQL,11.0
Panama,Swift,3.0
Panama,TypeScript,12.0
Papua New Guinea,C#,1.0
Papua New Guinea,HTML/CSS,2.0
Papua New Guinea,Java,1.0
Papua New Guinea,JavaScript,2.0
Papua New Guinea,PHP,2.0
Papua New Guinea,Python,1.0
Papua New Guinea,SQL,1.0
Paraguay,Bash/Shell/PowerShell,1.0
Paraguay,C,1.0
Paraguay,C#,3.0
Paraguay,Dart,6.0
Paraguay,Go,7.0
Paraguay,HTML/CSS,11.0
Paraguay,Java,8.0
Paraguay,JavaScript,18.0
Paraguay,Julia,2.0
Paraguay,Kotlin,6.0
Paraguay,Objective-C,3.0
Paraguay,PHP,6.0
Paraguay,Perl,1.0
Paraguay,Python,12.0
Paraguay,R,2.0
Paraguay,Rust,1.0
Paraguay,SQL,10.0
Paraguay,Swift,6.0
Paraguay,TypeScript,8.0
Peru,Assembly,3.0
Peru,Bash/Shell/PowerShell,13.0
Peru,C,5.0
Peru,C#,19.0
Peru,C++,15.0
Peru,Dart,19.0
Peru,Go,21.0
Peru,HTML/CSS,35.0
Peru,Haskell,5.0
Peru,Java,24.0
Peru,JavaScript,50.0
Peru,Julia,2.0
Peru,Kotlin,27.0
Peru,Objective-C,1.0
Peru,PHP,17.0
Peru,Perl,2.0
Peru,Python,45.0
Peru,R,10.0
Peru,Ruby,8.0
Peru,Rust,19.0
Peru,SQL,34.0
Peru,Scala,5.0
Peru,Swift,14.0
Peru,TypeScript,38.0
Peru,VBA,3.0
Philippines,Assembly,17.0
Philippines,Bash/Shell/PowerShell,56.0
Philippines,C,23.0
Philippines,C#,76.0
Philippines,C++,47.0
Philippines,Dart,43.0
Philippines,Go,66.0
Philippines,HTML/CSS,138.0
Philippines,Haskell,19.0
Philippines,Java,101.0
Philippines,JavaScript,165.0
Philippines,Julia,20.0
Philippines,Kotlin,93.0
Philippines,Objective-C,33.0
Philippines,PHP,98.0
Philippines,Perl,24.0
Philippines,Python,176.0
Philippines,R,41.0
Philippines,Ruby,67.0
Philippines,Rust,38.0
Philippines,SQL,122.0
Philippines,Scala,25.0
Philippines,Swift,62.0
Philippines,TypeScript,100.0
Philippines,VBA,25.0
Poland,Assembly,57.0
Poland,Bash/Shell/PowerShell,266.0
Poland,C,110.0
Poland,C#,277.0
Poland,C++,205.0
Poland,Dart,66.0
Poland,Go,210.0
Poland,HTML/CSS,379.0
Poland,Haskell,88.0
Poland,Java,284.0
Poland,JavaScript,483.0
Poland,Julia,26.0
Poland,Kotlin,224.0
Poland,Objective-C,12.0
Poland,PHP,114.0
Poland,Perl,14.0
Poland,Python,503.0
Poland,R,49.0
Poland,Ruby,62.0
Poland,Rust,237.0
Poland,SQL,395.0
Poland,Scala,94.0
Poland,Swift,61.0
Poland,TypeScript,388.0
Poland,VBA,10.0
Portugal,Assembly,8.0
Portugal,Bash/Shell/PowerShell,64.0
Portugal,C,38.0
Portugal,C#,84.0
Portugal,C++,49.0
Portugal,Dart,25.0
Portugal,Go,69.0
Portugal,HTML/CSS,136.0
Portugal,Haskell,9.0
Portugal,Java,74.0
Portugal,JavaScript,180.0
Portugal,Julia,9.0
Portugal,Kotlin,64.0
Portugal,Objective-C,7.0
Portugal,PHP,47.0
Portugal,Python,158.0
Portugal,R,19.0
Portugal,Ruby,24.0
Portugal,Rust,60.0
Portugal,SQL,132.0
Portugal,Scala,23.0
Portugal,Swift,27.0
Portugal,TypeScript,117.0
Portugal,VBA,4.0
Qatar,Bash/Shell/PowerShell,1.0
Qatar,C,2.0
Qatar,C#,2.0
Qatar,C++,3.0
Qatar,Dart,4.0
Qatar,Go,6.0
Qatar,HTML/CSS,6.0
Qatar,Haskell,3.0
Qatar,Java,4.0
Qatar,JavaScript,10.0
Qatar,Julia,1.0
Qatar,Kotlin,2.0
Qatar,Objective-C,2.0
Qatar,PHP,7.0
Qatar,Perl,1.0
Qatar,Python,10.0
Qatar,R,4.0
Qatar,Ruby,1.0
Qatar,Rust,3.0
Qatar,SQL,7.0
Qatar,Scala,2.0
Qatar,Swift,2.0
Qatar,TypeScript,7.0
Republic of Korea,Assembly,3.0
Republic of Korea,Bash/Shell/PowerShell,11.0
Republic of Korea,C,13.0
Republic of Korea,C#,13.0
Republic of Korea,C++,17.0
Republic of Korea,Dart,6.0
Republic of Korea,Go,17.0
Republic of Korea,HTML/CSS,19.0
Republic of Korea,Haskell,4.0
Republic of Korea,Java,21.0
Republic of Korea,JavaScript,32.0
Republic of Korea,Kotlin,13.0
Republic of Korea,Objective-C,1.0
Republic of Korea,PHP,2.0
Republic of Korea,Perl,1.0
Republic of Korea,Python,34.0
Republic of Korea,R,2.0
Republic of Korea,Ruby,2.0
Republic of Korea,Rust,20.0
Republic of Korea,SQL,22.0
Republic of Korea,Scala,4.0
Republic of Korea,Swift,11.0
Republic of Korea,TypeScript,25.0
Republic of Korea,VBA,1.0
Republic of Moldova,Bash/Shell/PowerShell,5.0
Republic of Moldova,C,3.0
Republic of Moldova,C#,9.0
Republic of Moldova,C++,5.0
Republic of Moldova,Dart,2.0
Republic of Moldova,Go,10.0
Republic of Moldova,HTML/CSS,13.0
Republic of Moldova,Haskell,2.0
Republic of Moldova,Java,18.0
Republic of Moldova,JavaScript,18.0
Republic of Moldova,Kotlin,8.0
Republic of Moldova,Objective-C,2.0
Republic of Moldova,PHP,10.0
Republic of Moldova,Python,12.0
Republic of Moldova,R,1.0
Republic of Moldova,Ruby,4.0
Republic of Moldova,Rust,5.0
Republic of Moldova,SQL,18.0
Republic of Moldova,Scala,3.0
Republic of Moldova,Swift,8.0
Republic of Moldova,TypeScript,12.0
Republic of Moldova,VBA,1.0
Romania,Assembly,20.0
Romania,Bash/Shell/PowerShell,111.0
Romania,C,57.0
Romania,C#,140.0
Romania,C++,108.0
Romania,Dart,36.0
Romania,Go,98.0
Romania,HTML/CSS,209.0
Romania,Haskell,28.0
Romania,Java,137.0
Romania,JavaScript,265.0
Romania,Julia,8.0
Romania,Kotlin,69.0
Romania,Objective-C,7.0
Romania,PHP,83.0
Romania,Perl,12.0
Romania,Python,243.0
Romania,R,22.0
Romania,Ruby,30.0
Romania,Rust,59.0
Romania,SQL,195.0
Romania,Scala,25.0
Romania,Swift,44.0
Romania,TypeScript,159.0
Romania,VBA,7.0
Russian Federation,Assembly,37.0
Russian Federation,Bash/Shell/PowerShell,180.0
Russian Federation,C,105.0
Russian Federation,C#,236.0
Russian Federation,C++,189.0
Russian Federation,Dart,67.0
Russian Federation,Go,204.0
Russian Federation,HTML/CSS,272.0
Russian Federation,Haskell,81.0
Russian Federation,Java,201.0
Russian Federation,JavaScript,345.0
Russian Federation,Julia,25.0
Russian Federation,Kotlin,206.0
Russian Federation,Objective-C,24.0
Russian Federation,PHP,95.0
Russian Federation,Perl,21.0
Russian Federation,Python,369.0
Russian Federation,R,47.0
Russian Federation,Ruby,57.0
Russian Federation,Rust,207.0
Russian Federation,SQL,317.0
Russian Federation,Scala,78.0
Russian Federation,Swift,95.0
Russian Federation,TypeScript,247.0
Russian Federation,VBA,9.0
Rwanda,Assembly,2.0
Rwanda,Bash/Shell/PowerShell,5.0
Rwanda,C,1.0
Rwanda,C#,2.0
Rwanda,C++,1.0
Rwanda,Dart,5.0
Rwanda,Go,7.0
Rwanda,HTML/CSS,12.0
Rwanda,Haskell,2.0
Rwanda,Java,12.0
Rwanda,JavaScript,18.0
Rwanda,Julia,1.0
Rwanda,Kotlin,8.0
Rwanda,Objective-C,2.0
Rwanda,PHP,7.0
Rwanda,Perl,2.0
Rwanda,Python,12.0
Rwanda,R,6.0
Rwanda,Ruby,6.0
Rwanda,Rust,3.0
Rwanda,SQL,11.0
Rwanda,Scala,3.0
Rwanda,Swift,7.0
Rwanda,TypeScript,8.0
Saint Lucia,C#,1.0
Saint Lucia,C++,1.0
Saint Lucia,SQL,1.0
Saint Lucia,Swift,1.0
Saint Lucia,TypeScript,1.0
Saint Vincent and the Grenadines,Bash/Shell/PowerShell,1.0
Saint Vincent and the Grenadines,C#,1.0
Saint Vincent and the Grenadines,JavaScript,1.0
Saint Vincent and the Grenadines,SQL,1.0
Saint Vincent and the Grenadines,TypeScript,1.0
Saint Vincent and the Grenadines,VBA,1.0
San Marino,Go,1.0
San Marino,Haskell,1.0
San Marino,Kotlin,1.0
San Marino,Ruby,1.0
San Marino,Rust,1.0
San Marino,Swift,1.0
San Marino,TypeScript,1.0
Saudi Arabia,Assembly,7.0
Saudi Arabia,Bash/Shell/PowerShell,8.0
Saudi Arabia,C,9.0
Saudi Arabia,C#,22.0
Saudi Arabia,C++,12.0
Saudi Arabia,Dart,12.0
Saudi Arabia,Go,5.0
Saudi Arabia,HTML/CSS,28.0
Saudi Arabia,Haskell,2.0
Saudi Arabia,Java,22.0
Saudi Arabia,JavaScript,35.0
Saudi Arabia,Julia,5.0
Saudi Arabia,Kotlin,16.0
Saudi Arabia,Objective-C,3.0
Saudi Arabia,PHP,15.0
Saudi Arabia,Perl,2.0
Saudi Arabia,Python,27.0
Saudi Arabia,R,7.0
Saudi Arabia,Ruby,4.0
Saudi Arabia,Rust,6.0
Saudi Arabia,SQL,23.0
Saudi Arabia,Scala,4.0
Saudi Arabia,Swift,9.0
Saudi Arabia,TypeScript,24.0
Saudi Arabia,VBA,6.0
Senegal,Assembly,3.0
Senegal,Bash/Shell/PowerShell,3.0
Senegal,C,2.0
Senegal,C#,4.0
Senegal,C++,6.0
Senegal,Dart,6.0
Senegal,Go,5.0
Senegal,HTML/CSS,6.0
Senegal,Haskell,2.0
Senegal,Java,5.0
Senegal,JavaScript,12.0
Senegal,Julia,3.0
Senegal,Kotlin,5.0
Senegal,Objective-C,2.0
Senegal,PHP,4.0
Senegal,Perl,2.0
Senegal,Python,3.0
Senegal,Ruby,2.0
Senegal,Rust,2.0
Senegal,SQL,7.0
Senegal,Scala,2.0
Senegal,Swift,4.0
Senegal,TypeScript,5.0
Senegal,VBA,1.0
Serbia,Assembly,8.0
Serbia,Bash/Shell/PowerShell,46.0
Serbia,C,16.0
Serbia,C#,81.0
Serbia,C++,49.0
Serbia,Dart,14.0
Serbia,Go,56.0
Serbia,HTML/CSS,94.0
Serbia,Haskell,8.0
Serbia,Java,59.0
Serbia,JavaScript,114.0
Serbia,Julia,3.0
Serbia,Kotlin,39.0
Serbia,Objective-C,6.0
Serbia,PHP,43.0
Serbia,Python,102.0
Serbia,R,15.0
Serbia,Ruby,15.0
Serbia,Rust,42.0
Serbia,SQL,100.0
Serbia,Scala,16.0
Serbia,Swift,18.0
Serbia,TypeScript,85.0
Serbia,VBA,1.0
Sierra Leone,Assembly,1.0
Sierra Leone,C++,2.0
Sierra Leone,Go,1.0
Sierra Leone,Java,3.0
Sierra Leone,JavaScript,1.0
Sierra Leone,Kotlin,2.0
Sierra Leone,PHP,1.0
Sierra Leone,Python,2.0
Sierra Leone,Rust,1.0
Sierra Leone,Swift,1.0
Singapore,Assembly,9.0
Singapore,Bash/Shell/PowerShell,33.0
Singapore,C,20.0
Singapore,C#,28.0
Singapore,C++,23.0
Singapore,Dart,24.0
Singapore,Go,61.0
Singapore,HTML/CSS,66.0
Singapore,Haskell,16.0
Singapore,Java,44.0
Singapore,JavaScript,96.0
Singapore,Julia,6.0
Singapore,Kotlin,39.0
Singapore,Objective-C,9.0
Singapore,PHP,21.0
Singapore,Perl,3.0
Singapore,Python,106.0
Singapore,R,16.0
Singapore,Ruby,16.0
Singapore,Rust,44.0
Singapore,SQL,63.0
Singapore,Scala,14.0
Singapore,Swift,22.0
Singapore,TypeScript,58.0
Singapore,VBA,4.0
Slovakia,Assembly,11.0
Slovakia,Bash/Shell/PowerShell,42.0
Slovakia,C,22.0
Slovakia,C#,52.0
Slovakia,C++,31.0
Slovakia,Dart,11.0
Slovakia,Go,23.0
Slovakia,HTML/CSS,58.0
Slovakia,Haskell,6.0
Slovakia,Java,31.0
Slovakia,JavaScript,68.0
Slovakia,Julia,4.0
Slovakia,Kotlin,25.0
Slovakia,Objective-C,4.0
Slovakia,PHP,24.0
Slovakia,Perl,2.0
Slovakia,Python,62.0
Slovakia,R,8.0
Slovakia,Ruby,3.0
Slovakia,Rust,22.0
Slovakia,SQL,66.0
Slovakia,Scala,11.0
Slovakia,Swift,8.0
Slovakia,TypeScript,51.0
Slovakia,VBA,5.0
Slovenia,Assembly,6.0
Slovenia,Bash/Shell/PowerShell,26.0
Slovenia,C,23.0
Slovenia,C#,35.0
Slovenia,C++,25.0
Slovenia,Dart,13.0
Slovenia,Go,35.0
Slovenia,HTML/CSS,47.0
Slovenia,Haskell,6.0
Slovenia,Java,36.0
Slovenia,JavaScript,69.0
Slovenia,Julia,5.0
Slovenia,Kotlin,27.0
Slovenia,Objective-C,5.0
Slovenia,PHP,19.0
Slovenia,Perl,3.0
Slovenia,Python,56.0
Slovenia,R,6.0
Slovenia,Ruby,7.0
Slovenia,Rust,21.0
Slovenia,SQL,63.0
Slovenia,Scala,6.0
Slovenia,Swift,11.0
Slovenia,TypeScript,47.0
Slovenia,VBA,1.0
Solomon Islands,Dart,1.0
Solomon Islands,HTML/CSS,1.0
Solomon Islands,JavaScript,1.0
Solomon Islands,PHP,1.0
Solomon Islands,Python,1.0
Solomon Islands,R,1.0
Solomon Islands,Ruby,1.0
Solomon Islands,SQL,1.0
Solomon Islands,Swift,1.0
Somalia,Assembly,1.0
Somalia,Bash/Shell/PowerShell,2.0
Somalia,C,1.0
Somalia,C#,3.0
Somalia,C++,2.0
Somalia,Dart,3.0
Somalia,Go,4.0
Somalia,HTML/CSS,5.0
Somalia,Haskell,2.0
Somalia,Java,4.0
Somalia,JavaScript,7.0
Somalia,Julia,1.0
Somalia,Kotlin,3.0
Somalia,Objective-C,1.0
Somalia,PHP,8.0
Somalia,Perl,3.0
Somalia,Python,6.0
Somalia,R,1.0
Somalia,Ruby,3.0
Somalia,Rust,2.0
Somalia,SQL,7.0
Somalia,Scala,1.0
Somalia,Swift,2.0
Somalia,TypeScript,3.0
South Africa,Assembly,19.0
South Africa,Bash/Shell/PowerShell,64.0
South Africa,C,25.0
South Africa,C#,142.0
South Africa,C++,74.0
South Africa,Dart,48.0
South Africa,Go,83.0
South Africa,HTML/CSS,184.0
South Africa,Haskell,9.0
South Africa,Java,109.0
South Africa,JavaScript,219.0
South Africa,Julia,15.0
